,amounts,ask_close,ask_high,ask_low,ask_open,assets,bid_close,bid_high,bid_low,bid_open,currency,frozen_amounts,frozen_currency
2018-03-13 17:14:00,9000.0,106.617,106.62,106.609,106.616,997043.1948550001,106.617,106.618,106.607,106.615,37492.59373750014,0.0,0.0
2018-03-13 17:15:00,9000.0,106.635,106.641,106.611,106.617,997214.1944275,106.636,106.638,106.61,106.617,37492.59373750014,0.0,0.0
2018-03-13 17:16:00,9000.0,106.63,106.635,106.623,106.635,997142.1946075,106.628,106.636,106.622,106.636,37492.59373750014,0.0,0.0
2018-03-13 17:17:00,9000.0,106.622,106.63,106.618,106.63,997079.194765,106.621,106.628,106.616,106.628,37492.59373750014,0.0,0.0
2018-03-13 17:18:00,9000.0,106.624,106.625,106.614,106.622,997088.1947425001,106.622,106.624,106.613,106.621,37492.59373750014,0.0,0.0
2018-03-13 17:19:00,9000.0,106.619,106.624,106.614,106.624,997034.1948775001,106.616,106.622,106.613,106.622,37492.59373750014,0.0,0.0
2018-03-13 17:20:00,9000.0,106.619,106.619,106.605,106.619,997043.1948550001,106.617,106.618,106.604,106.616,37492.59373750014,0.0,0.0
2018-03-13 17:21:00,9000.0,106.601,106.62,106.598,106.619,996890.1952375,106.6,106.618,106.597,106.617,37492.59373750014,0.0,0.0
2018-03-13 17:22:00,9000.0,106.61,106.618,106.601,106.601,996962.1950575,106.608,106.618,106.6,106.6,37492.59373750014,0.0,0.0
2018-03-13 17:23:00,9000.0,106.618,106.625,106.61,106.61,997043.1948550001,106.617,106.623,106.608,106.608,37492.59373750014,0.0,0.0
2018-03-13 17:24:00,9000.0,106.622,106.624,106.607,106.618,997070.1947875001,106.62,106.623,106.605,106.617,37492.59373750014,0.0,0.0
2018-03-13 17:25:00,9000.0,106.607,106.623,106.607,106.622,996935.1951250001,106.605,106.621,106.605,106.62,37492.59373750014,0.0,0.0
2018-03-13 17:26:00,9000.0,106.608,106.613,106.603,106.607,996953.19508,106.607,106.611,106.602,106.605,37492.59373750014,0.0,0.0
2018-03-13 17:27:00,9000.0,106.596,106.608,106.596,106.608,996827.195395,106.593,106.608,106.593,106.607,37492.59373750014,0.0,0.0
2018-03-13 17:28:00,9000.0,106.617,106.619,106.594,106.596,997016.1949225,106.614,106.617,106.593,106.593,37492.59373750014,0.0,0.0
2018-03-13 17:29:00,9000.0,106.629,106.636,106.616,106.617,997133.19463,106.627,106.634,106.614,106.614,37492.59373750014,0.0,0.0
2018-03-13 17:30:00,9000.0,106.614,106.629,106.606,106.629,997007.194945,106.613,106.627,106.603,106.627,37492.59373750014,0.0,0.0
2018-03-13 17:31:00,9000.0,106.612,106.618,106.611,106.614,997007.194945,106.613,106.617,106.61,106.613,37492.59373750014,0.0,0.0
2018-03-13 17:32:00,9000.0,106.598,106.618,106.595,106.612,996863.195305,106.597,106.616,106.593,106.613,37492.59373750014,0.0,0.0
2018-03-13 17:33:00,9000.0,106.599,106.61,106.596,106.598,996863.195305,106.597,106.609,106.594,106.597,37492.59373750014,0.0,0.0
2018-03-13 17:34:00,9000.0,106.584,106.606,106.582,106.599,996719.195665,106.581,106.604,106.58,106.597,37492.59373750014,0.0,0.0
2018-03-13 17:35:00,9000.0,106.572,106.586,106.57,106.584,996611.1959350001,106.569,106.585,106.567,106.581,37492.59373750014,0.0,0.0
2018-03-13 17:36:00,9000.0,106.575,106.579,106.568,106.572,996647.195845,106.573,106.577,106.565,106.569,37492.59373750014,0.0,0.0
2018-03-13 17:37:00,9000.0,106.583,106.588,106.575,106.575,996719.195665,106.581,106.586,106.572,106.573,37492.59373750014,0.0,0.0
2018-03-13 17:38:00,9000.0,106.595,106.596,106.581,106.583,996836.1953725,106.594,106.594,106.581,106.581,37492.59373750014,0.0,0.0
2018-03-13 17:39:00,9000.0,106.573,106.596,106.559,106.595,996629.19589,106.571,106.594,106.558,106.594,37492.59373750014,0.0,0.0
2018-03-13 17:40:00,9000.0,106.566,106.589,106.565,106.573,996557.1960700001,106.563,106.587,106.563,106.571,37492.59373750014,0.0,0.0
2018-03-13 17:41:00,9000.0,106.569,106.572,106.561,106.566,996602.1959575,106.568,106.573,106.559,106.563,37492.59373750014,0.0,0.0
2018-03-13 17:42:00,9000.0,106.572,106.572,106.567,106.569,996620.1959125,106.57,106.571,106.566,106.568,37492.59373750014,0.0,0.0
2018-03-13 17:43:00,9000.0,106.573,106.574,106.567,106.572,996638.1958675,106.572,106.573,106.565,106.57,37492.59373750014,0.0,0.0
2018-03-13 17:44:00,9000.0,106.556,106.573,106.555,106.573,996485.1962500002,106.555,106.573,106.555,106.572,37492.59373750014,0.0,0.0
2018-03-13 17:45:00,9000.0,106.568,106.571,106.552,106.556,996584.1960025,106.566,106.57,106.551,106.555,37492.59373750014,0.0,0.0
2018-03-13 17:46:00,9000.0,106.573,106.573,106.568,106.568,996638.1958675,106.572,106.573,106.566,106.566,37492.59373750014,0.0,0.0
2018-03-13 17:47:00,9000.0,106.577,106.579,106.571,106.573,996674.1957774999,106.576,106.578,106.571,106.572,37492.59373750014,0.0,0.0
2018-03-13 17:48:00,9000.0,106.561,106.577,106.56,106.577,996521.19616,106.559,106.576,106.559,106.576,37492.59373750014,0.0,0.0
2018-03-13 17:49:00,9000.0,106.563,106.563,106.555,106.561,996548.1960925,106.562,106.562,106.552,106.559,37492.59373750014,0.0,0.0
2018-03-13 17:50:00,9000.0,106.544,106.563,106.541,106.563,996368.1965425,106.542,106.562,106.54,106.562,37492.59373750014,0.0,0.0
2018-03-13 17:51:00,9000.0,106.527,106.547,106.517,106.544,996215.196925,106.525,106.546,106.515,106.542,37492.59373750014,0.0,0.0
2018-03-13 17:52:00,9000.0,106.513,106.539,106.512,106.527,996089.19724,106.511,106.537,106.511,106.525,37492.59373750014,0.0,0.0
2018-03-13 17:53:00,9000.0,106.511,106.524,106.509,106.513,996071.197285,106.509,106.523,106.508,106.511,37492.59373750014,0.0,0.0
2018-03-13 17:54:00,9000.0,106.517,106.521,106.501,106.511,996116.1971725,106.514,106.519,106.498,106.509,37492.59373750014,0.0,0.0
2018-03-13 17:55:00,9000.0,106.521,106.525,106.497,106.517,996161.19706,106.519,106.523,106.495,106.514,37492.59373750014,0.0,0.0
2018-03-13 17:56:00,9000.0,106.522,106.525,106.514,106.521,996179.197015,106.521,106.522,106.514,106.519,37492.59373750014,0.0,0.0
2018-03-13 17:57:00,9000.0,106.508,106.522,106.507,106.522,996062.1973074999,106.508,106.521,106.507,106.521,37492.59373750014,0.0,0.0
2018-03-13 17:58:00,9000.0,106.522,106.524,106.507,106.508,996161.19706,106.519,106.522,106.507,106.508,37492.59373750014,0.0,0.0
2018-03-13 17:59:00,9000.0,106.526,106.532,106.521,106.522,996224.1969025,106.526,106.529,106.519,106.519,37492.59373750014,0.0,0.0
2018-03-13 18:00:00,9000.0,106.523,106.527,106.517,106.526,996197.19697,106.523,106.527,106.516,106.526,37492.59373750014,0.0,0.0
2018-03-13 18:01:00,9000.0,106.522,106.524,106.51,106.523,996170.1970375,106.52,106.523,106.508,106.523,37492.59373750014,0.0,0.0
2018-03-13 18:02:00,9000.0,106.519,106.538,106.514,106.522,996152.1970825001,106.518,106.537,106.515,106.52,37492.59373750014,0.0,0.0
2018-03-13 18:03:00,9000.0,106.53,106.544,106.516,106.519,996269.1967900001,106.531,106.542,106.515,106.518,37492.59373750014,0.0,0.0
2018-03-13 18:04:00,9000.0,106.536,106.536,106.528,106.53,996314.1966775,106.536,106.536,106.528,106.531,37492.59373750014,0.0,0.0
2018-03-13 18:05:00,9000.0,106.546,106.547,106.536,106.536,996404.1964525001,106.546,106.547,106.536,106.536,37492.59373750014,0.0,0.0
2018-03-13 18:06:00,9000.0,106.539,106.546,106.535,106.546,996323.1966550001,106.537,106.546,106.533,106.546,37492.59373750014,0.0,0.0
2018-03-13 18:07:00,9000.0,106.543,106.547,106.534,106.539,996359.196565,106.541,106.545,106.533,106.537,37492.59373750014,0.0,0.0
2018-03-13 18:08:00,9000.0,106.548,106.55,106.536,106.543,996413.19643,106.547,106.548,106.535,106.541,37492.59373750014,0.0,0.0
2018-03-13 18:09:00,9000.0,106.542,106.55,106.541,106.548,996350.1965875,106.54,106.549,106.539,106.547,37492.59373750014,0.0,0.0
2018-03-13 18:10:00,9000.0,106.537,106.542,106.53,106.542,996314.1966775,106.536,106.54,106.529,106.54,37492.59373750014,0.0,0.0
2018-03-13 18:11:00,9000.0,106.543,106.545,106.535,106.537,996359.196565,106.541,106.543,106.534,106.536,37492.59373750014,0.0,0.0
2018-03-13 18:12:00,9000.0,106.545,106.545,106.54,106.543,996377.1965200001,106.543,106.544,106.537,106.541,37492.59373750014,0.0,0.0
2018-03-13 18:13:00,9000.0,106.548,106.549,106.545,106.545,996413.19643,106.547,106.547,106.543,106.543,37492.59373750014,0.0,0.0
2018-03-13 18:14:00,9000.0,106.539,106.549,106.533,106.548,996332.1966325,106.538,106.548,106.532,106.547,37492.59373750014,0.0,0.0
2018-03-13 18:15:00,9000.0,106.525,106.539,106.525,106.539,996206.1969475,106.524,106.538,106.524,106.538,37492.59373750014,0.0,0.0
2018-03-13 18:16:00,9000.0,106.526,106.527,106.521,106.525,996206.1969475,106.524,106.526,106.521,106.524,37492.59373750014,0.0,0.0
2018-03-13 18:17:00,9000.0,106.517,106.527,106.514,106.526,996125.19715,106.515,106.525,106.513,106.524,37492.59373750014,0.0,0.0
2018-03-13 18:18:00,9000.0,106.486,106.519,106.484,106.517,995855.197825,106.485,106.517,106.481,106.515,37492.59373750014,0.0,0.0
2018-03-13 18:19:00,9000.0,106.486,106.49,106.468,106.486,995846.1978475,106.484,106.488,106.466,106.485,37492.59373750014,0.0,0.0
2018-03-13 18:20:00,9000.0,106.49,106.496,106.485,106.486,995882.1977575,106.488,106.493,106.483,106.484,37492.59373750014,0.0,0.0
2018-03-13 18:21:00,9000.0,106.476,106.49,106.465,106.49,995747.198095,106.473,106.489,106.462,106.488,37492.59373750014,0.0,0.0
2018-03-13 18:22:00,9000.0,106.459,106.482,106.457,106.476,995603.198455,106.457,106.48,106.455,106.473,37492.59373750014,0.0,0.0
2018-03-13 18:23:00,9000.0,106.46,106.472,106.459,106.459,995603.198455,106.457,106.471,106.457,106.457,37492.59373750014,0.0,0.0
2018-03-13 18:24:00,9000.0,106.476,106.48,106.46,106.46,995756.1980725001,106.474,106.479,106.457,106.457,37492.59373750014,0.0,0.0
2018-03-13 18:25:00,9000.0,106.486,106.487,106.473,106.476,995846.1978475,106.484,106.485,106.473,106.474,37492.59373750014,0.0,0.0
2018-03-13 18:26:00,9000.0,106.489,106.489,106.481,106.486,995864.1978025001,106.486,106.486,106.479,106.484,37492.59373750014,0.0,0.0
2018-03-13 18:27:00,9000.0,106.48,106.494,106.478,106.489,995783.1980050001,106.477,106.491,106.476,106.486,37492.59373750014,0.0,0.0
2018-03-13 18:28:00,9000.0,106.48,106.483,106.479,106.48,995792.1979825,106.478,106.481,106.477,106.477,37492.59373750014,0.0,0.0
2018-03-13 18:29:00,9000.0,106.465,106.48,106.464,106.48,995657.19832,106.463,106.478,106.463,106.478,37492.59373750014,0.0,0.0
2018-03-13 18:30:00,9000.0,106.473,106.473,106.459,106.465,995720.1981625,106.47,106.472,106.458,106.463,37492.59373750014,0.0,0.0
2018-03-13 18:31:00,9000.0,106.466,106.48,106.465,106.473,995666.1982975,106.464,106.478,106.464,106.47,37492.59373750014,0.0,0.0
2018-03-13 18:32:00,9000.0,106.481,106.482,106.466,106.466,995801.19796,106.479,106.479,106.464,106.464,37492.59373750014,0.0,0.0
2018-03-13 18:33:00,9000.0,106.481,106.483,106.474,106.481,995810.1979375001,106.48,106.481,106.473,106.479,37492.59373750014,0.0,0.0
2018-03-13 18:34:00,9000.0,106.486,106.487,106.478,106.481,995846.1978475,106.484,106.484,106.477,106.48,37492.59373750014,0.0,0.0
2018-03-13 18:35:00,9000.0,106.497,106.497,106.483,106.486,995954.1975775,106.496,106.496,106.482,106.484,37492.59373750014,0.0,0.0
2018-03-13 18:36:00,9000.0,106.499,106.5,106.49,106.497,995963.1975550001,106.497,106.499,106.489,106.496,37492.59373750014,0.0,0.0
2018-03-13 18:37:00,9000.0,106.491,106.511,106.491,106.499,995882.1977575,106.488,106.508,106.488,106.497,37492.59373750014,0.0,0.0
2018-03-13 18:38:00,9000.0,106.475,106.491,106.472,106.491,995747.198095,106.473,106.488,106.47,106.488,37492.59373750014,0.0,0.0
2018-03-13 18:39:00,9000.0,106.471,106.475,106.465,106.475,995711.198185,106.469,106.473,106.463,106.473,37492.59373750014,0.0,0.0
2018-03-13 18:40:00,9000.0,106.47,106.476,106.463,106.471,995711.198185,106.469,106.475,106.461,106.469,37492.59373750014,0.0,0.0
2018-03-13 18:41:00,9000.0,106.478,106.48,106.469,106.47,995783.1980050001,106.477,106.477,106.468,106.469,37492.59373750014,0.0,0.0
2018-03-13 18:42:00,9000.0,106.488,106.493,106.477,106.478,995855.197825,106.485,106.491,106.475,106.477,37492.59373750014,0.0,0.0
2018-03-13 18:43:00,9000.0,106.489,106.489,106.486,106.488,995864.1978025001,106.486,106.488,106.485,106.485,37492.59373750014,0.0,0.0
2018-03-13 18:44:00,9000.0,106.498,106.499,106.488,106.489,995954.1975775,106.496,106.497,106.486,106.486,37492.59373750014,0.0,0.0
2018-03-13 18:45:00,9000.0,106.484,106.499,106.484,106.498,995828.1978925001,106.482,106.497,106.482,106.496,37492.59373750014,0.0,0.0
2018-03-13 18:46:00,9000.0,106.491,106.493,106.484,106.484,995891.197735,106.489,106.492,106.482,106.482,37492.59373750014,0.0,0.0
2018-03-13 18:47:00,9000.0,106.486,106.491,106.486,106.491,995837.19787,106.483,106.489,106.483,106.489,37492.59373750014,0.0,0.0
2018-03-13 18:48:00,9000.0,106.473,106.486,106.466,106.486,995729.1981400001,106.471,106.483,106.465,106.483,37492.59373750014,0.0,0.0
2018-03-13 18:49:00,9000.0,106.45,106.475,106.435,106.473,995531.198635,106.449,106.473,106.433,106.471,37492.59373750014,0.0,0.0
2018-03-13 18:50:00,9000.0,106.462,106.463,106.443,106.45,995621.1984100001,106.459,106.461,106.442,106.449,37492.59373750014,0.0,0.0
2018-03-13 18:51:00,9000.0,106.46,106.464,106.458,106.462,995621.1984100001,106.459,106.463,106.455,106.459,37492.59373750014,0.0,0.0
2018-03-13 18:52:00,9000.0,106.47,106.474,106.459,106.46,995720.1981625,106.47,106.472,106.458,106.459,37492.59373750014,0.0,0.0
2018-03-13 18:53:00,9000.0,106.466,106.47,106.462,106.47,995675.1982750001,106.465,106.47,106.462,106.47,37492.59373750014,0.0,0.0
2018-03-13 18:54:00,9000.0,106.47,106.47,106.465,106.466,995693.19823,106.467,106.468,106.464,106.465,37492.59373750014,0.0,0.0
2018-03-13 18:55:00,9000.0,106.459,106.478,106.457,106.47,995594.1984775001,106.456,106.476,106.456,106.467,37492.59373750014,0.0,0.0
2018-03-13 18:56:00,9000.0,106.443,106.46,106.443,106.459,995459.198815,106.441,106.458,106.441,106.456,37492.59373750014,0.0,0.0
2018-03-13 18:57:00,9000.0,106.446,106.454,106.431,106.443,995477.19877,106.443,106.453,106.43,106.441,37492.59373750014,0.0,0.0
2018-03-13 18:58:00,9000.0,106.439,106.448,106.431,106.446,995414.1989275,106.436,106.446,106.429,106.443,37492.59373750014,0.0,0.0
2018-03-13 18:59:00,9000.0,106.418,106.44,106.415,106.439,995234.1993775,106.416,106.438,106.415,106.436,37492.59373750014,0.0,0.0
2018-03-13 19:00:00,9000.0,106.404,106.442,106.395,106.418,995108.1996925,106.402,106.439,106.394,106.416,37492.59373750014,0.0,0.0
2018-03-13 19:01:00,9000.0,106.411,106.415,106.401,106.404,995171.1995350001,106.409,106.412,106.398,106.402,37492.59373750014,0.0,0.0
2018-03-13 19:02:00,9000.0,106.441,106.445,106.411,106.411,995441.19886,106.439,106.443,106.409,106.409,37492.59373750014,0.0,0.0
2018-03-13 19:03:00,9000.0,106.434,106.442,106.432,106.441,995396.1989725,106.434,106.439,106.431,106.439,37492.59373750014,0.0,0.0
2018-03-13 19:04:00,9000.0,106.443,106.449,106.432,106.434,995459.198815,106.441,106.447,106.43,106.434,37492.59373750014,0.0,0.0
2018-03-13 19:05:00,9000.0,106.44,106.45,106.437,106.443,995432.1988825001,106.438,106.446,106.435,106.441,37492.59373750014,0.0,0.0
2018-03-13 19:06:00,9000.0,106.429,106.44,106.427,106.44,995324.1991525,106.426,106.438,106.425,106.438,37492.59373750014,0.0,0.0
2018-03-13 19:07:00,9000.0,106.424,106.434,106.419,106.429,995288.1992425,106.422,106.432,106.417,106.426,37492.59373750014,0.0,0.0
2018-03-13 19:08:00,9000.0,106.435,106.436,106.421,106.424,995387.1989950001,106.433,106.436,106.419,106.422,37492.59373750014,0.0,0.0
2018-03-13 19:09:00,9000.0,106.431,106.437,106.431,106.435,995351.1990850001,106.429,106.435,106.429,106.433,37492.59373750014,0.0,0.0
2018-03-13 19:10:00,9000.0,106.431,106.434,106.43,106.431,995342.1991075,106.428,106.432,106.428,106.429,37492.59373750014,0.0,0.0
2018-03-13 19:11:00,9000.0,106.429,106.431,106.419,106.431,995342.1991075,106.428,106.428,106.416,106.428,37492.59373750014,0.0,0.0
2018-03-13 19:12:00,9000.0,106.442,106.442,106.427,106.429,995459.198815,106.441,106.441,106.424,106.428,37492.59373750014,0.0,0.0
2018-03-13 19:13:00,9000.0,106.428,106.443,106.427,106.442,995315.199175,106.425,106.441,106.425,106.441,37492.59373750014,0.0,0.0
2018-03-13 19:14:00,9000.0,106.431,106.431,106.425,106.428,995342.1991075,106.428,106.43,106.422,106.425,37492.59373750014,0.0,0.0
2018-03-13 19:15:00,9000.0,106.46,106.46,106.431,106.431,995603.198455,106.457,106.457,106.428,106.428,37492.59373750014,0.0,0.0
2018-03-13 19:16:00,9000.0,106.448,106.466,106.448,106.46,995504.1987025,106.446,106.464,106.445,106.457,37492.59373750014,0.0,0.0
2018-03-13 19:17:00,9000.0,106.446,106.452,106.436,106.448,995495.198725,106.445,106.45,106.434,106.446,37492.59373750014,0.0,0.0
2018-03-13 19:18:00,9000.0,106.455,106.455,106.446,106.446,995567.198545,106.453,106.453,106.445,106.445,37492.59373750014,0.0,0.0
2018-03-13 19:19:00,9000.0,106.439,106.461,106.437,106.455,995423.198905,106.437,106.458,106.435,106.453,37492.59373750014,0.0,0.0
2018-03-13 19:20:00,9000.0,106.447,106.449,106.439,106.439,995495.198725,106.445,106.446,106.437,106.437,37492.59373750014,0.0,0.0
2018-03-13 19:21:00,9000.0,106.452,106.452,106.446,106.447,995549.1985899999,106.451,106.451,106.445,106.445,37492.59373750014,0.0,0.0
2018-03-13 19:22:00,9000.0,106.448,106.452,106.446,106.452,995513.19868,106.447,106.451,106.445,106.451,37492.59373750014,0.0,0.0
2018-03-13 19:23:00,9000.0,106.45,106.452,106.448,106.448,995558.1985675,106.452,106.452,106.445,106.447,37492.59373750014,0.0,0.0
2018-03-13 19:24:00,9000.0,106.445,106.452,106.441,106.45,995495.198725,106.445,106.452,106.44,106.452,37492.59373750014,0.0,0.0
2018-03-13 19:25:00,9000.0,106.448,106.451,106.445,106.445,995504.1987025,106.446,106.45,106.444,106.445,37492.59373750014,0.0,0.0
2018-03-13 19:26:00,9000.0,106.449,106.452,106.447,106.448,995522.1986575,106.448,106.451,106.446,106.446,37492.59373750014,0.0,0.0
2018-03-13 19:27:00,9000.0,106.44,106.452,106.44,106.449,995441.19886,106.439,106.45,106.439,106.448,37492.59373750014,0.0,0.0
2018-03-13 19:28:00,9000.0,106.439,106.441,106.424,106.44,995414.1989275,106.436,106.44,106.423,106.439,37492.59373750014,0.0,0.0
2018-03-13 19:29:00,9000.0,106.441,106.444,106.439,106.439,995441.19886,106.439,106.442,106.436,106.436,37492.59373750014,0.0,0.0
2018-03-13 19:30:00,9000.0,106.456,106.457,106.437,106.441,995576.1985225,106.454,106.455,106.435,106.439,37492.59373750014,0.0,0.0
2018-03-13 19:31:00,9000.0,106.467,106.469,106.455,106.456,995684.1982525,106.466,106.466,106.453,106.454,37492.59373750014,0.0,0.0
2018-03-13 19:32:00,9000.0,106.467,106.469,106.466,106.467,995684.1982525,106.466,106.468,106.465,106.466,37492.59373750014,0.0,0.0
2018-03-13 19:33:00,9000.0,106.462,106.468,106.46,106.467,995648.1983425,106.462,106.467,106.458,106.466,37492.59373750014,0.0,0.0
2018-03-13 19:34:00,9000.0,106.471,106.471,106.457,106.462,995729.1981400001,106.471,106.471,106.455,106.462,37492.59373750014,0.0,0.0
2018-03-13 19:35:00,9000.0,106.473,106.474,106.467,106.471,995720.1981625,106.47,106.473,106.465,106.471,37492.59373750014,0.0,0.0
2018-03-13 19:36:00,9000.0,106.473,106.475,106.47,106.473,995738.1981174999,106.472,106.473,106.468,106.47,37492.59373750014,0.0,0.0
2018-03-13 19:37:00,9000.0,106.471,106.474,106.457,106.473,995711.198185,106.469,106.472,106.454,106.472,37492.59373750014,0.0,0.0
2018-03-13 19:38:00,9000.0,106.481,106.481,106.47,106.471,995801.19796,106.479,106.479,106.469,106.469,37492.59373750014,0.0,0.0
2018-03-13 19:39:00,9000.0,106.481,106.482,106.475,106.481,995801.19796,106.479,106.481,106.474,106.479,37492.59373750014,0.0,0.0
2018-03-13 19:40:00,9000.0,106.481,106.482,106.48,106.481,995801.19796,106.479,106.48,106.478,106.479,37492.59373750014,0.0,0.0
2018-03-13 19:41:00,9000.0,106.477,106.485,106.474,106.481,995765.19805,106.475,106.484,106.471,106.479,37492.59373750014,0.0,0.0
2018-03-13 19:42:00,9000.0,106.476,106.477,106.471,106.477,995756.1980725001,106.474,106.475,106.47,106.475,37492.59373750014,0.0,0.0
2018-03-13 19:43:00,9000.0,106.488,106.488,106.475,106.476,995873.19778,106.487,106.487,106.474,106.474,37492.59373750014,0.0,0.0
2018-03-13 19:44:00,9000.0,106.479,106.488,106.478,106.488,995774.1980275001,106.476,106.487,106.476,106.487,37492.59373750014,0.0,0.0
2018-03-13 19:45:00,9000.0,106.473,106.483,106.473,106.479,995738.1981174999,106.472,106.483,106.472,106.476,37492.59373750014,0.0,0.0
2018-03-13 19:46:00,9000.0,106.477,106.479,106.472,106.473,995774.1980275001,106.476,106.477,106.471,106.472,37492.59373750014,0.0,0.0
2018-03-13 19:47:00,9000.0,106.482,106.483,106.477,106.477,995828.1978925001,106.482,106.482,106.476,106.476,37492.59373750014,0.0,0.0
2018-03-13 19:48:00,9000.0,106.493,106.493,106.48,106.482,995918.1976675001,106.492,106.492,106.481,106.482,37492.59373750014,0.0,0.0
2018-03-13 19:49:00,9000.0,106.533,106.534,106.492,106.493,996269.1967900001,106.531,106.532,106.491,106.492,37492.59373750014,0.0,0.0
2018-03-13 19:50:00,9000.0,106.518,106.534,106.515,106.533,996134.1971275001,106.516,106.532,106.513,106.531,37492.59373750014,0.0,0.0
2018-03-13 19:51:00,9000.0,106.511,106.518,106.51,106.518,996080.1972625001,106.51,106.517,106.508,106.516,37492.59373750014,0.0,0.0
2018-03-13 19:52:00,9000.0,106.527,106.533,106.505,106.511,996215.196925,106.525,106.531,106.504,106.51,37492.59373750014,0.0,0.0
2018-03-13 19:53:00,9000.0,106.518,106.529,106.513,106.527,996134.1971275001,106.516,106.528,106.511,106.525,37492.59373750014,0.0,0.0
2018-03-13 19:54:00,9000.0,106.513,106.519,106.512,106.518,996080.1972625001,106.51,106.517,106.509,106.516,37492.59373750014,0.0,0.0
2018-03-13 19:55:00,9000.0,106.509,106.513,106.506,106.513,996053.1973300001,106.507,106.511,106.505,106.51,37492.59373750014,0.0,0.0
2018-03-13 19:56:00,9000.0,106.461,106.517,106.458,106.509,995621.1984100001,106.459,106.515,106.456,106.507,37492.59373750014,0.0,0.0
2018-03-13 19:57:00,9000.0,106.462,106.469,106.449,106.461,995639.1983650001,106.461,106.468,106.447,106.459,37492.59373750014,0.0,0.0
2018-03-13 19:58:00,9000.0,106.457,106.467,106.448,106.462,995576.1985225,106.454,106.466,106.447,106.461,37492.59373750014,0.0,0.0
2018-03-13 19:59:00,9000.0,106.458,106.459,106.452,106.457,995594.1984775001,106.456,106.457,106.451,106.454,37492.59373750014,0.0,0.0
2018-03-13 20:00:00,9000.0,106.444,106.458,106.444,106.458,995477.19877,106.443,106.456,106.443,106.456,37492.59373750014,0.0,0.0
2018-03-13 20:01:00,9000.0,106.44,106.444,106.435,106.444,995432.1988825001,106.438,106.443,106.433,106.443,37492.59373750014,0.0,0.0
2018-03-13 20:02:00,9000.0,106.45,106.457,106.429,106.44,995522.1986575,106.448,106.455,106.426,106.438,37492.59373750014,0.0,0.0
2018-03-13 20:03:00,9000.0,106.447,106.451,106.439,106.45,995486.1987475001,106.444,106.45,106.438,106.448,37492.59373750014,0.0,0.0
2018-03-13 20:04:00,9000.0,106.443,106.448,106.44,106.447,995468.1987925,106.442,106.447,106.441,106.444,37492.59373750014,0.0,0.0
2018-03-13 20:05:00,9000.0,106.423,106.454,106.422,106.443,995279.1992650001,106.421,106.454,106.419,106.442,37492.59373750014,0.0,0.0
2018-03-13 20:06:00,9000.0,106.43,106.43,106.414,106.423,995342.1991075,106.428,106.429,106.413,106.421,37492.59373750014,0.0,0.0
2018-03-13 20:07:00,9000.0,106.424,106.435,106.423,106.43,995288.1992425,106.422,106.432,106.422,106.428,37492.59373750014,0.0,0.0
2018-03-13 20:08:00,9000.0,106.425,106.431,106.412,106.424,995306.1991975001,106.424,106.429,106.411,106.422,37492.59373750014,0.0,0.0
2018-03-13 20:09:00,9000.0,106.425,106.426,106.414,106.425,995297.1992200001,106.423,106.424,106.417,106.424,37492.59373750014,0.0,0.0
2018-03-13 20:10:00,9000.0,106.446,106.448,106.418,106.425,995486.1987475001,106.444,106.447,106.417,106.423,37492.59373750014,0.0,0.0
2018-03-13 20:11:00,9000.0,106.447,106.453,106.444,106.446,995495.198725,106.445,106.452,106.442,106.444,37492.59373750014,0.0,0.0
2018-03-13 20:12:00,9000.0,106.441,106.453,106.441,106.447,995441.19886,106.439,106.452,106.439,106.445,37492.59373750014,0.0,0.0
2018-03-13 20:13:00,9000.0,106.447,106.448,106.423,106.441,995495.198725,106.445,106.446,106.421,106.439,37492.59373750014,0.0,0.0
2018-03-13 20:14:00,9000.0,106.448,106.452,106.441,106.447,995495.198725,106.445,106.45,106.44,106.445,37492.59373750014,0.0,0.0
2018-03-13 20:15:00,9000.0,106.455,106.46,106.448,106.448,995567.198545,106.453,106.458,106.445,106.445,37492.59373750014,0.0,0.0
2018-03-13 20:16:00,9000.0,106.458,106.466,106.452,106.455,995594.1984775001,106.456,106.464,106.45,106.453,37492.59373750014,0.0,0.0
2018-03-13 20:17:00,9000.0,106.464,106.467,106.458,106.458,995648.1983425,106.462,106.465,106.456,106.456,37492.59373750014,0.0,0.0
2018-03-13 20:18:00,9000.0,106.47,106.471,106.459,106.464,995693.19823,106.467,106.468,106.458,106.462,37492.59373750014,0.0,0.0
2018-03-13 20:19:00,9000.0,106.475,106.478,106.468,106.47,995756.1980725001,106.474,106.476,106.466,106.467,37492.59373750014,0.0,0.0
2018-03-13 20:20:00,9000.0,106.457,106.475,106.457,106.475,995585.1985,106.455,106.474,106.454,106.474,37492.59373750014,0.0,0.0
2018-03-13 20:21:00,9000.0,106.465,106.466,106.445,106.457,995657.19832,106.463,106.464,106.444,106.455,37492.59373750014,0.0,0.0
2018-03-13 20:22:00,9000.0,106.465,106.467,106.458,106.465,995657.19832,106.463,106.466,106.456,106.463,37492.59373750014,0.0,0.0
2018-03-13 20:23:00,9000.0,106.5,106.51,106.457,106.465,995963.1975550001,106.497,106.507,106.455,106.463,37492.59373750014,0.0,0.0
2018-03-13 20:24:00,9000.0,106.504,106.507,106.495,106.5,995999.1974650001,106.501,106.505,106.492,106.497,37492.59373750014,0.0,0.0
